<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.26	15:45:00	4537.928	4544.418	4537.348	4544.418	2864	0	160
2025.12.26	15:50:00	4544.428	4545.230	4540.953	4541.174	2508	0	160
2025.12.26	15:55:00	4541.132	4547.660	4540.841	4546.678	2988	0	160
2025.12.26	16:00:00	4546.631	4549.271	4544.357	4548.737	1873	0	160
2025.12.26	16:05:00	4548.777	4550.188	4546.419	4547.069	1972	0	160
2025.12.26	16:10:00	4547.110	4547.560	4534.724	4539.136	3971	0	160
2025.12.26	16:15:00	4539.085	4544.378	4537.337	4542.789	3649	0	160
2025.12.26	16:20:00	4542.817	4545.002	4540.934	4542.576	2257	0	160
2025.12.26	16:25:00	4542.602	4547.119	4540.623	4545.801	2029	0	160
2025.12.26	16:30:00	4545.913	4546.325	4540.547	4541.681	2146	0	160
2025.12.26	16:35:00	4541.722	4544.417	4539.947	4542.134	2362	0	160
2025.12.26	16:40:00	4542.162	4542.869	4538.851	4539.706	2035	0	160
2025.12.26	16:45:00	4539.742	4541.703	4536.491	4538.200	2288	0	160
2025.12.26	16:50:00	4538.176	4538.543	4531.398	4536.934	3517	0	160
2025.12.26	16:55:00	4536.961	4543.340	4535.931	4536.461	2269	0	160
2025.12.26	17:00:00	4536.494	4537.680	4532.400	4533.729	2409	0	160
2025.12.26	17:05:00	4533.680	4537.378	4532.358	4534.623	1909	0	160
2025.12.26	17:10:00	4534.658	4536.295	4525.644	4526.240	1929	0	160
2025.12.26	17:15:00	4526.349	4528.304	4523.194	4526.371	2881	0	160
2025.12.26	17:20:00	4526.398	4527.330	4519.224	4523.257	3140	0	160
2025.12.26	17:25:00	4523.288	4525.993	4516.932	4518.286	2747	0	160
2025.12.26	17:30:00	4518.243	4520.522	4509.845	4512.505	4271	0	160
2025.12.26	17:35:00	4512.549	4519.539	4510.943	4519.066	3229	0	160
2025.12.26	17:40:00	4519.041	4519.503	4514.655	4516.418	2514	0	160
2025.12.26	17:45:00	4516.391	4524.709	4515.592	4522.515	2184	0	160
2025.12.26	17:50:00	4522.407	4523.006	4512.249	4514.260	2479	0	160
2025.12.26	17:55:00	4514.224	4519.176	4513.633	4518.955	2173	0	160
2025.12.26	18:00:00	4518.996	4521.464	4516.666	4519.378	2152	0	160
2025.12.26	18:05:00	4519.429	4520.904	4515.125	4516.080	2300	0	160
2025.12.26	18:10:00	4516.111	4518.817	4514.689	4517.605	2058	0	160
2025.12.26	18:15:00	4517.658	4519.500	4516.067	4518.128	1671	0	160
2025.12.26	18:20:00	4518.078	4523.050	4518.078	4522.280	2268	0	160
2025.12.26	18:25:00	4522.227	4524.665	4518.452	4518.889	2219	0	160
2025.12.26	18:30:00	4518.939	4521.783	4516.104	4520.808	2270	0	160
2025.12.26	18:35:00	4520.817	4523.205	4520.192	4522.445	1522	0	160
2025.12.26	18:40:00	4522.508	4530.363	4522.508	4529.629	1707	0	160
2025.12.26	18:45:00	4529.578	4530.530	4527.450	4529.819	1456	0	160
2025.12.26	18:50:00	4529.847	4532.682	4528.959	4531.994	1505	0	160
2025.12.26	18:55:00	4531.945	4532.134	4528.351	4530.863	1522	0	160
2025.12.26	19:00:00	4530.972	4531.520	4524.695	4527.506	1813	0	160
2025.12.26	19:05:00	4527.378	4529.217	4527.000	4528.886	1422	0	160
2025.12.26	19:10:00	4528.866	4534.351	4528.866	4533.654	1155	0	160
2025.12.26	19:15:00	4533.670	4535.621	4532.624	4535.559	1253	0	160
2025.12.26	19:20:00	4535.497	4535.606	4531.513	4532.000	966	0	160
2025.12.26	19:25:00	4531.998	4532.764	4528.788	4529.885	1114	0	160
2025.12.26	19:30:00	4529.835	4530.267	4524.685	4525.381	1276	0	160
2025.12.26	19:35:00	4525.454	4525.454	4521.873	4524.519	1365	0	160
2025.12.26	19:40:00	4524.493	4527.376	4522.869	4525.224	1197	0	160
2025.12.26	19:45:00	4525.195	4526.909	4522.275	4522.406	1128	0	160
2025.12.26	19:50:00	4522.372	4523.352	4520.959	4521.716	1228	0	160
2025.12.26	19:55:00	4521.723	4523.772	4520.031	4523.772	1192	0	160
2025.12.26	20:00:00	4523.800	4530.600	4522.855	4530.268	1631	0	160
2025.12.26	20:05:00	4530.311	4532.357	4529.637	4530.989	1722	0	160
2025.12.26	20:10:00	4530.971	4533.994	4530.569	4532.863	1576	0	160
2025.12.26	20:15:00	4532.911	4535.379	4528.677	4528.909	1478	0	160
2025.12.26	20:20:00	4528.857	4531.250	4524.399	4526.006	2258	0	160
2025.12.26	20:25:00	4526.052	4526.297	4521.822	4523.645	1862	0	160
2025.12.26	20:30:00	4523.583	4527.107	4522.736	4525.356	1534	0	160
2025.12.26	20:35:00	4525.395	4528.472	4524.935	4528.194	1682	0	160
2025.12.26	20:40:00	4528.160	4531.263	4526.132	4530.395	1734	0	160
2025.12.26	20:45:00	4530.445	4531.923	4529.141	4529.632	1544	0	160
2025.12.26	20:50:00	4529.674	4530.107	4526.196	4526.505	1550	0	160
2025.12.26	20:55:00	4526.539	4533.377	4525.725	4531.115	2076	0	160
2025.12.26	21:00:00	4531.083	4533.208	4528.106	4528.890	1204	0	160
2025.12.26	21:05:00	4528.923	4530.114	4527.709	4528.553	912	0	160
2025.12.26	21:10:00	4528.522	4529.951	4527.374	4528.631	851	0	160
2025.12.26	21:15:00	4528.581	4529.875	4528.334	4528.955	582	0	160
2025.12.26	21:20:00	4528.942	4531.814	4528.391	4530.111	793	0	160
2025.12.26	21:25:00	4530.075	4533.340	4529.986	4531.504	1172	0	160
2025.12.26	21:30:00	4531.580	4533.777	4531.092	4533.004	1302	0	160
2025.12.26	21:35:00	4533.050	4534.664	4531.333	4532.330	1187	0	160
2025.12.26	21:40:00	4532.367	4533.160	4529.810	4532.329	1121	0	160
2025.12.26	21:45:00	4532.397	4534.349	4532.239	4532.553	911	0	160
2025.12.26	21:50:00	4532.554	4533.129	4529.690	4532.121	942	0	160
2025.12.26	21:55:00	4532.157	4532.672	4530.271	4532.515	714	0	160
2025.12.28	23:00:00	4546.214	4548.500	4538.521	4541.294	1672	0	160
2025.12.28	23:05:00	4541.837	4546.491	4539.286	4541.094	2740	0	160
2025.12.28	23:10:00	4541.175	4542.769	4523.347	4533.725	4035	0	160
2025.12.28	23:15:00	4533.739	4541.088	4532.595	4537.698	2712	0	160
2025.12.28	23:20:00	4537.666	4540.891	4535.389	4540.554	2354	0	160
2025.12.28	23:25:00	4540.514	4541.968	4535.683	4536.184	1936	0	160
2025.12.28	23:30:00	4536.149	4540.124	4532.810	4536.338	2207	0	160
2025.12.28	23:35:00	4536.378	4537.287	4532.296	4532.565	1421	0	160
2025.12.28	23:40:00	4532.616	4536.147	4530.815	4532.504	1413	0	160
2025.12.28	23:45:00	4532.454	4534.669	4529.879	4530.129	1768	0	160
2025.12.28	23:50:00	4530.092	4533.851	4526.110	4529.897	1654	0	160
2025.12.28	23:55:00	4529.950	4531.594	4525.830	4527.184	1377	0	160
2025.12.29	00:00:00	4527.210	4528.031	4514.441	4520.174	5593	0	160
2025.12.29	00:05:00	4520.206	4525.653	4519.373	4523.414	2434	0	160
2025.12.29	00:10:00	4523.287	4526.429	4521.982	4524.050	1854	0	160
2025.12.29	00:15:00	4524.025	4524.078	4510.589	4510.761	3633	0	160
2025.12.29	00:20:00	4510.718	4512.252	4494.052	4494.078	12391	0	160
2025.12.29	00:25:00	4494.048	4496.873	4482.535	4487.214	7719	0	160
2025.12.29	00:30:00	4487.183	4497.378	4472.242	4497.172	7502	0	160
2025.12.29	00:35:00	4497.099	4502.594	4492.114	4495.647	3727	0	160
2025.12.29	00:40:00	4495.674	4503.333	4486.783	4489.787	3516	0	160
2025.12.29	00:45:00	4489.747	4506.797	4489.479	4503.883	3821	0	160
2025.12.29	00:50:00	4503.928	4505.548	4496.417	4499.686	2341	0	160
2025.12.29	00:55:00	4499.640	4502.007	4496.363	4497.334	2182	0	160
2025.12.29	01:00:00	4497.460	4507.868	4492.890	4504.704	7045	0	160
2025.12.29	01:05:00	4504.752	4510.538	4502.797	4507.691	3753	0	160
2025.12.29	01:10:00	4507.728	4514.837	4507.013	4512.307	3725	0	160
2025.12.29	01:15:00	4512.268	4517.513	4508.601	4510.015	3607	0	160
2025.12.29	01:20:00	4510.067	4513.996	4506.577	4507.981	2685	0	160
2025.12.29	01:25:00	4507.900	4507.915	4495.979	4499.605	3729	0	160
2025.12.29	01:30:00	4499.650	4504.032	4496.367	4502.164	3390	0	160
2025.12.29	01:35:00	4502.131	4507.807	4498.949	4499.114	3749	0	160
2025.12.29	01:40:00	4499.163	4502.000	4492.175	4501.669	3081	0	160
2025.12.29	01:45:00	4501.631	4506.079	4498.723	4504.773	2178	0	160
2025.12.29	01:50:00	4504.788	4506.769	4497.615	4501.192	2146	0	160
2025.12.29	01:55:00	4501.150	4501.725	4495.101	4497.163	2379	0	160
2025.12.29	02:00:00	4497.131	4509.009	4496.391	4508.399	2603	0	160
2025.12.29	02:05:00	4508.334	4508.959	4505.661	4507.953	2103	0	160
2025.12.29	02:10:00	4508.007	4508.134	4503.242	4507.177	2596	0	160
2025.12.29	02:15:00	4507.223	4507.683	4504.229	4506.680	1401	0	160
2025.12.29	02:20:00	4506.710	4512.072	4506.710	4510.550	1204	0	160
2025.12.29	02:25:00	4510.448	4514.079	4509.951	4512.565	1015	0	160
2025.12.29	02:30:00	4512.523	4515.459	4509.700	4513.857	1894	0	160
2025.12.29	02:35:00	4513.890	4514.173	4508.751	4509.193	1745	0	160
2025.12.29	02:40:00	4509.162	4513.178	4508.855	4511.642	1289	0	160
2025.12.29	02:45:00	4511.694	4515.774	4511.694	4513.654	1523	0	160
2025.12.29	02:50:00	4513.638	4514.261	4510.413	4512.580	1163	0	160
2025.12.29	02:55:00	4512.586	4514.593	4509.376	4512.367	1500	0	160
2025.12.29	03:00:00	4512.321	4513.387	4509.488	4511.747	1072	0	160
2025.12.29	03:05:00	4511.747	4518.874	4511.311	4517.120	2663	0	160
2025.12.29	03:10:00	4517.094	4518.252	4514.616	4515.362	1755	0	160
2025.12.29	03:15:00	4515.324	4516.853	4513.880	4515.380	1367	0	160
2025.12.29	03:20:00	4515.413	4517.823	4514.218	4516.313	1819	0	160
2025.12.29	03:25:00	4516.267	4518.346	4512.130	4512.800	2099	0	160
2025.12.29	03:30:00	4512.833	4518.432	4512.833	4518.099	1508	0	160
2025.12.29	03:35:00	4518.171	4520.613	4515.508	4515.928	1355	0	160
2025.12.29	03:40:00	4515.987	4517.769	4513.967	4516.550	1068	0	160
2025.12.29	03:45:00	4516.611	4517.505	4515.035	4516.059	790	0	160
2025.12.29	03:50:00	4515.977	4516.002	4513.511	4514.925	899	0	160
2025.12.29	03:55:00	4514.937	4516.520	4513.726	4516.325	922	0	160
2025.12.29	04:00:00	4516.340	4516.909	4513.730	4515.383	1073	0	160
2025.12.29	04:05:00	4515.383	4515.719	4509.143	4509.542	1744	0	160
2025.12.29	04:10:00	4509.569	4515.983	4507.570	4514.995	1356	0	160
2025.12.29	04:15:00	4515.012	4515.122	4512.862	4514.298	1280	0	160
2025.12.29	04:20:00	4514.296	4516.045	4511.946	4512.425	1040	0	160
2025.12.29	04:25:00	4512.390	4514.613	4510.804	4514.094	827	0	160
2025.12.29	04:30:00	4514.136	4518.814	4512.961	4518.770	694	0	160
2025.12.29	04:35:00	4518.844	4519.516	4516.546	4517.188	913	0	160
2025.12.29	04:40:00	4517.183	4517.183	4515.414	4515.672	563	0	160
2025.12.29	04:45:00	4515.654	4516.320	4513.276	4515.487	834	0	160
2025.12.29	04:50:00	4515.448	4515.501	4513.645	4514.225	705	0	160
2025.12.29	04:55:00	4514.181	4516.373	4513.397	4515.736	622	0	160
2025.12.29	05:00:00	4515.684	4515.684	4512.656	4513.023	1030	0	160
2025.12.29	05:05:00	4512.946	4514.227	4509.759	4509.759	1640	0	160
2025.12.29	05:10:00	4509.868	4515.116	4509.868	4514.612	1001	0	160
2025.12.29	05:15:00	4514.619	4515.805	4511.088	4512.184	827	0	160
2025.12.29	05:20:00	4512.177	4515.739	4512.177	4515.186	837	0	160
2025.12.29	05:25:00	4515.173	4515.237	4513.081	4513.977	584	0	160
2025.12.29	05:30:00	4514.019	4516.538	4512.178	4514.311	1691	0	160
2025.12.29	05:35:00	4514.368	4518.014	4513.170	4516.781	1049	0	160
2025.12.29	05:40:00	4516.818	4519.298	4515.380	4516.491	1111	0	160
2025.12.29	05:45:00	4516.468	4517.535	4514.155	4514.381	982	0	160
2025.12.29	05:50:00	4514.399	4516.547	4512.873	4514.235	1540	0	160
2025.12.29	05:55:00	4514.203	4514.312	4505.103	4506.714	3416	0	160
2025.12.29	06:00:00	4506.755	4509.342	4500.289	4509.075	3569	0	160
2025.12.29	06:05:00	4509.016	4509.367	4501.809	4504.531	2252	0	160
2025.12.29	06:10:00	4504.570	4510.648	4503.798	4506.124	1890	0	160
2025.12.29	06:15:00	4506.161	4507.184	4501.843	4504.090	2199	0	160
2025.12.29	06:20:00	4504.108	4505.400	4499.014	4500.323	1920	0	160
2025.12.29	06:25:00	4500.293	4500.880	4489.323	4490.843	3676	0	160
2025.12.29	06:30:00	4490.813	4497.026	4484.702	4496.353	3093	0	160
2025.12.29	06:35:00	4496.401	4497.904	4488.866	4489.583	2464	0	160
2025.12.29	06:40:00	4489.566	4493.079	4486.239	4487.117	3629	0	160
2025.12.29	06:45:00	4487.090	4487.892	4481.250	4484.164	3505	0	160
2025.12.29	06:50:00	4484.127	4484.127	4473.832	4475.698	4933	0	160
2025.12.29	06:55:00	4475.644	4478.661	4471.283	4475.114	3696	0	160
2025.12.29	07:00:00	4475.152	4475.152	4444.978	4455.815	9797	0	160
2025.12.29	07:05:00	4455.768	4463.518	4448.114	4459.654	6351	0	160
2025.12.29	07:10:00	4459.570	4476.454	4458.069	4473.428	4598	0	160
2025.12.29	07:15:00	4473.314	4481.275	4472.696	4480.163	2600	0	160
2025.12.29	07:20:00	4480.113	4481.810	4474.104	4476.106	3745	0	160
2025.12.29	07:25:00	4476.068	4477.368	4471.354	4471.539	2436	0	160
2025.12.29	07:30:00	4471.596	4478.854	4470.300	4478.084	2163	0	160
2025.12.29	07:35:00	4478.046	4479.757	4472.460	4473.419	1927	0	160
2025.12.29	07:40:00	4473.387	4479.400	4472.587	4473.464	2447	0	160
2025.12.29	07:45:00	4473.433	4476.903	4472.927	4476.608	1668	0	160
2025.12.29	07:50:00	4476.638	4478.887	4473.606	4474.384	1751	0	160
2025.12.29	07:55:00	4474.422	4478.268	4473.649	4474.592	2390	0	160
2025.12.29	08:00:00	4474.713	4477.498	4466.149	4472.489	4138	0	160
2025.12.29	08:05:00	4472.427	4479.602	4470.257	4478.395	2147	0	160
2025.12.29	08:10:00	4478.439	4485.943	4474.072	4483.846	2304	0	160
2025.12.29	08:15:00	4483.818	4488.632	4481.411	4484.485	1980	0	160
2025.12.29	08:20:00	4484.521	4486.278	4480.580	4483.758	1970	0	160
2025.12.29	08:25:00	4483.772	4484.350	4479.920	4479.920	1339	0	160
2025.12.29	08:30:00	4480.022	4480.800	4474.213	4476.808	2008	0	160
2025.12.29	08:35:00	4476.764	4477.978	4470.140	4470.546	2408	0	160
2025.12.29	08:40:00	4470.507	4476.568	4470.020	4470.180	2423	0	160
2025.12.29	08:45:00	4470.218	4472.068	4460.846	4461.200	2684	0	160
2025.12.29	08:50:00	4461.241	4464.799	4455.617	4457.559	4057	0	160
2025.12.29	08:55:00	4457.595	4463.704	4452.543	4461.009	3776	0	160
2025.12.29	09:00:00	4460.977	4465.727	4460.280	4465.283	2767	0	160
2025.12.29	09:05:00	4465.310	4466.219	4459.129	4465.513	2403	0	160
2025.12.29	09:10:00	4465.423	4467.701	4461.335	4467.405	2003	0	160
2025.12.29	09:15:00	4467.350	4468.977	4465.048	4465.763	1500	0	160
2025.12.29	09:20:00	4465.733	4466.841	4462.165	4463.898	1647	0	160
2025.12.29	09:25:00	4463.926	4467.421	4462.005	4466.027	1730	0	160
2025.12.29	09:30:00	4466.058	4466.552	4461.851	4461.862	1302	0	160
2025.12.29	09:35:00	4461.853	4465.417	4460.214	4464.427	1434	0	160
2025.12.29	09:40:00	4464.391	4475.598	4464.066	4475.454	1861	0	160
2025.12.29	09:45:00	4475.499	4476.295	4471.673	4472.007	1443	0	160
2025.12.29	09:50:00	4472.012	4472.849	4470.415	4472.270	1055	0	160
2025.12.29	09:55:00	4472.172	4472.622	4469.074	4472.176	907	0	160
2025.12.29	10:00:00	4472.156	4474.540	4471.168	4472.130	1129	0	160
2025.12.29	10:05:00	4472.155	4474.405	4470.664	4472.926	1203	0	160
2025.12.29	10:10:00	4472.922	4473.183	4468.927	4471.115	914	0	160
2025.12.29	10:15:00	4471.083	4472.310	4468.665	4471.758	918	0	160
2025.12.29	10:20:00	4471.706	4471.706	4465.927	4467.269	1262	0	160
2025.12.29	10:25:00	4467.231	4468.505	4462.782	4462.782	1408	0	160
2025.12.29	10:30:00	4462.828	4462.881	4456.990	4461.374	2466	0	160
2025.12.29	10:35:00	4461.397	4463.240	4458.892	4462.840	1440	0	160
2025.12.29	10:40:00	4462.725	4463.813	4459.699	4460.032	1375	0	160
2025.12.29	10:45:00	4460.054	4463.323	4458.658	4462.496	1318	0	160
2025.12.29	10:50:00	4462.499	4463.398	4458.570	4460.485	1042	0	160
2025.12.29	10:55:00	4460.513	4461.745	4459.077	4460.856	1189	0	160
2025.12.29	11:00:00	4460.865	4461.038	4456.730	4459.555	1259	0	160
2025.12.29	11:05:00	4459.557	4461.025	4455.927	4459.873	1276	0	160
2025.12.29	11:10:00	4459.831	4460.112	4457.897	4458.407	983	0	160
2025.12.29	11:15:00	4458.406	4464.801	4457.701	4464.656	1160	0	160
2025.12.29	11:20:00	4464.650	4467.635	4463.870	4463.966	1142	0	160
2025.12.29	11:25:00	4463.865	4466.286	4463.102	4465.166	1079	0	160
2025.12.29	11:30:00	4465.134	4465.888	4462.623	4462.810	761	0	160
2025.12.29	11:35:00	4462.838	4463.349	4447.540	4448.111	1962	0	160
2025.12.29	11:40:00	4448.090	4453.033	4434.210	4452.919	4470	0	160
2025.12.29	11:45:00	4452.945	4453.413	4447.062	4450.547	2777	0	160
2025.12.29	11:50:00	4450.568	4453.344	4447.579	4448.104	2433	0	160
2025.12.29	11:55:00	4448.068	4448.304	4441.488	4446.684	3531	0	160
2025.12.29	12:00:00	4446.710	4451.029	4445.621	4449.388	2611	0	160
2025.12.29	12:05:00	4449.461	4456.331	4448.016	4455.478	2335	0	160
2025.12.29	12:10:00	4455.424	4455.424	4451.624	4452.541	1619	0	160
2025.12.29	12:15:00	4452.670	4456.281	4451.588	4454.902	1349	0	160
2025.12.29	12:20:00	4454.957	4456.682	4453.706	4453.732	1102	0	160
2025.12.29	12:25:00	4453.761	4457.195	4452.095	4456.719	938	0	160
2025.12.29	12:30:00	4456.693	4457.657	4454.802	4457.181	1150	0	160
2025.12.29	12:35:00	4457.138	4462.289	4456.177	4461.223	1069	0	160
2025.12.29	12:40:00	4461.224	4464.390	4460.750	4462.347	1139	0	160
2025.12.29	12:45:00	4462.330	4463.948	4461.104	4462.024	1195	0	160
2025.12.29	12:50:00	4461.958	4464.311	4460.570	4464.109	1196	0	160
2025.12.29	12:55:00	4464.071	4464.664	4461.992	4464.197	1068	0	160
2025.12.29	13:00:00	4464.140	4466.263	4459.124	4466.065	3961	0	160
2025.12.29	13:05:00	4466.026	4467.761	4460.848	4465.386	3225	0	160
2025.12.29	13:10:00	4465.423	4467.023	4456.600	4457.839	2528	0	160
2025.12.29	13:15:00	4457.867	4460.069	4455.256	4456.355	2318	0	160
2025.12.29	13:20:00	4456.247	4456.541	4451.256	4452.090	3067	0	160
2025.12.29	13:25:00	4452.059	4453.976	4445.124	4451.584	3617	0	160
2025.12.29	13:30:00	4451.624	4454.881	4448.931	4450.285	2953	0	160
2025.12.29	13:35:00	4450.339	4454.130	4446.207	4449.337	2970	0	160
2025.12.29	13:40:00	4449.295	4449.737	4425.225	4429.639	6471	0	160
2025.12.29	13:45:00	4429.558	4429.586	4414.839	4417.037	5908	0	160
2025.12.29	13:50:00	4417.005	4419.302	4406.938	4411.581	5882	0	160
2025.12.29	13:55:00	4411.545	4422.081	4406.966	4421.483	5049	0	160
2025.12.29	14:00:00	4421.433	4421.433	4399.101	4399.964	7323	0	160
2025.12.29	14:05:00	4400.024	4403.066	4386.125	4391.301	7602	0	160
2025.12.29	14:10:00	4391.245	4399.784	4387.357	4398.612	5502	0	160
2025.12.29	14:15:00	4398.645	4405.515	4391.883	4395.333	4916	0	160
2025.12.29	14:20:00	4395.294	4397.668	4388.782	4389.582	4486	0	160
2025.12.29	14:25:00	4389.506	4395.594	4386.370	4389.597	4759	0	160
2025.12.29	14:30:00	4389.662	4390.020	4365.952	4381.152	9226	0	160
2025.12.29	14:35:00	4381.236	4388.609	4371.519	4372.071	6843	0	160
2025.12.29	14:40:00	4372.043	4374.300	4356.544	4373.539	7468	0	160
2025.12.29	14:45:00	4373.486	4384.669	4373.173	4376.983	5816	0	160
2025.12.29	14:50:00	4376.931	4379.227	4368.646	4369.023	5270	0	160
2025.12.29	14:55:00	4368.957	4374.507	4358.774	4360.420	5129	0	160
2025.12.29	15:00:00	4360.300	4360.695	4338.472	4341.607	4507	0	160
2025.12.29	15:05:00	4341.641	4346.651	4328.269	4343.744	6919	0	160
2025.12.29	15:10:00	4343.804	4345.589	4333.428	4342.690	5579	0	160
2025.12.29	15:15:00	4342.655	4342.721	4328.734	4332.054	5517	0	160
2025.12.29	15:20:00	4332.168	4333.593	4302.137	4315.871	9059	0	160
2025.12.29	15:25:00	4315.898	4329.302	4315.351	4319.833	5413	0	160
2025.12.29	15:30:00	4319.748	4328.678	4316.537	4328.205	3503	0	160
2025.12.29	15:35:00	4328.165	4336.301	4324.757	4327.756	5807	0	160
2025.12.29	15:40:00	4327.661	4336.855	4324.243	4331.299	4413	0	160
2025.12.29	15:45:00	4331.376	4339.889	4326.754	4328.450	4572	0	160
2025.12.29	15:50:00	4328.412	4331.167	4323.443	4325.830	3912	0	160
2025.12.29	15:55:00	4325.781	4330.018	4322.453	4325.318	3524	0	160
2025.12.29	16:00:00	4325.282	4338.615	4323.439	4336.394	4065	0	160
2025.12.29	16:05:00	4336.428	4338.338	4330.458	4336.391	3177	0	160
2025.12.29	16:10:00	4336.360	4342.802	4331.867	4333.913	3752	0	160
2025.12.29	16:15:00	4333.949	4334.887	4324.199	4328.881	4037	0	160
2025.12.29	16:20:00	4328.836	4337.732	4327.828	4334.677	3210	0	160
2025.12.29	16:25:00	4334.726	4337.259	4330.956	4334.154	3127	0	160
2025.12.29	16:30:00	4334.082	4338.014	4333.361	4336.425	3001	0	160
2025.12.29	16:35:00	4336.460	4342.129	4334.831	4340.714	2742	0	160
2025.12.29	16:40:00	4340.608	4342.473	4328.906	4334.960	3024	0	160
2025.12.29	16:45:00	4334.870	4339.746	4334.488	4338.167	2986	0	160
2025.12.29	16:50:00	4338.100	4346.039	4336.075	4345.630	2575	0	160
2025.12.29	16:55:00	4345.660	4347.521	4341.097	4341.733	2983	0	160
2025.12.29	17:00:00	4341.841	4343.135	4337.146	4339.833	3273	0	160
2025.12.29	17:05:00	4339.717	4340.113	4329.928	4330.524	3075	0	160
2025.12.29	17:10:00	4330.520	4332.740	4325.882	4330.252	3018	0	160
2025.12.29	17:15:00	4330.277	4333.506	4328.533	4332.159	2386	0	160
2025.12.29	17:20:00	4332.131	4332.724	4325.284	4325.736	2085	0	160
2025.12.29	17:25:00	4325.743	4329.514	4322.526	4329.137	2294	0	160
2025.12.29	17:30:00	4329.189	4329.827	4324.786	4327.771	2116	0	160
2025.12.29	17:35:00	4327.837	4328.125	4315.845	4316.927	3024	0	160
2025.12.29	17:40:00	4316.961	4322.530	4314.714	4319.614	2957	0	160
2025.12.29	17:45:00	4319.565	4325.438	4319.352	4323.342	2147	0	160
2025.12.29	17:50:00	4323.306	4325.648	4320.810	4321.198	2140	0	160
2025.12.29	17:55:00	4321.164	4329.331	4320.704	4328.092	2548	0	160
2025.12.29	18:00:00	4328.060	4332.841	4328.060	4331.307	2152	0	160
2025.12.29	18:05:00	4331.346	4333.523	4326.253	4330.837	2686	0	160
2025.12.29	18:10:00	4330.869	4332.298	4325.838	4329.360	2581	0	160
2025.12.29	18:15:00	4329.436	4332.446	4329.019	4329.270	2160	0	160
2025.12.29	18:20:00	4329.236	4332.482	4326.580	4331.592	3899	0	160
2025.12.29	18:25:00	4331.541	4335.007	4322.894	4327.922	4050	0	160
2025.12.29	18:30:00	4327.871	4332.224	4326.368	4329.160	2317	0	160
2025.12.29	18:35:00	4329.191	4334.361	4329.115	4331.592	1970	0	160
2025.12.29	18:40:00	4331.547	4333.499	4328.631	4330.521	1299	0	160
2025.12.29	18:45:00	4330.558	4332.344	4328.613	4328.795	995	0	160
2025.12.29	18:50:00	4328.745	4331.166	4327.992	4329.864	1200	0	160
2025.12.29	18:55:00	4329.867	4331.925	4329.502	4331.515	1042	0	160
2025.12.29	19:00:00	4331.543	4333.025	4327.888	4331.052	1399	0	160
2025.12.29	19:05:00	4331.071	4331.929	4327.709	4329.386	1105	0	160
2025.12.29	19:10:00	4329.314	4335.762	4328.365	4335.308	1230	0	160
2025.12.29	19:15:00	4335.341	4336.707	4332.263	4333.697	1646	0	160
2025.12.29	19:20:00	4333.735	4335.035	4330.037	4330.217	1062	0	160
2025.12.29	19:25:00	4330.205	4332.496	4328.563	4330.599	1359	0	160
2025.12.29	19:30:00	4330.590	4335.661	4330.411	4334.835	1218	0	160
2025.12.29	19:35:00	4334.800	4335.805	4333.248	4333.248	903	0	160
2025.12.29	19:40:00	4333.212	4333.845	4330.310	4332.281	999	0	160
2025.12.29	19:45:00	4332.330	4333.877	4331.397	4331.701	945	0	160
2025.12.29	19:50:00	4331.725	4333.730	4331.162	4332.700	994	0	160
2025.12.29	19:55:00	4332.786	4337.968	4332.291	4336.993	1313	0	160
2025.12.29	20:00:00	4337.018	4343.522	4336.551	4343.131	1487	0	160
2025.12.29	20:05:00	4343.094	4344.687	4338.107	4339.671	1497	0	160
2025.12.29	20:10:00	4339.640	4343.041	4338.256	4342.457	1450	0	160
2025.12.29	20:15:00	4342.497	4342.781	4339.245	4341.970	1256	0	160
2025.12.29	20:20:00	4341.983	4342.121	4337.078	4337.572	1205	0	160
2025.12.29	20:25:00	4337.535	4341.224	4337.303	4340.625	916	0	160
2025.12.29	20:30:00	4340.651	4341.559	4336.508	4336.852	986	0	160
2025.12.29	20:35:00	4336.893	4337.758	4325.845	4330.167	2503	0	160
2025.12.29	20:40:00	4330.198	4333.573	4328.592	4333.483	1537	0	160
2025.12.29	20:45:00	4333.510	4335.056	4332.367	4333.377	1202	0	160
2025.12.29	20:50:00	4333.466	4335.724	4330.884	4331.784	1497	0	160
2025.12.29	20:55:00	4331.731	4335.240	4328.795	4334.685	2290	0	160
2025.12.29	21:00:00	4334.596	4334.596	4328.412	4332.823	1840	0	160
2025.12.29	21:05:00	4332.833	4338.398	4332.263	4338.165	1128	0	160
2025.12.29	21:10:00	4338.187	4339.304	4335.194	4335.666	1020	0	160
2025.12.29	21:15:00	4335.696	4337.737	4333.184	4333.917	890	0	160
2025.12.29	21:20:00	4333.877	4335.786	4332.676	4333.680	641	0	160
2025.12.29	21:25:00	4333.568	4334.392	4330.578	4331.486	906	0	160
2025.12.29	21:30:00	4331.444	4332.334	4329.155	4331.937	916	0	160
2025.12.29	21:35:00	4331.880	4332.015	4328.252	4328.526	1225	0	160
2025.12.29	21:40:00	4328.576	4330.451	4327.304	4329.501	1025	0	160
2025.12.29	21:45:00	4329.611	4332.056	4329.330	4332.056	682	0	160
